Date;Time;ArduinoMillis;EDA;IBI;RawPulse;FL;FR;RL;RR
2017-04-17;11:23:29:2163;8265;4;0;512;932;942;932;921;
2017-04-17;11:23:29:2164;8275;6;0;513;931;942;932;922;
2017-04-17;11:23:29:2354;8285;4;0;514;930;942;931;923;
2017-04-17;11:23:29:2355;8295;6;0;514;929;943;931;924;
2017-04-17;11:23:29:2530;8305;5;0;514;928;942;931;925;
2017-04-17;11:23:29:2531;8315;7;0;514;927;943;931;926;
2017-04-17;11:23:29:2708;8325;5;0;513;925;943;931;927;
2017-04-17;11:23:29:2709;8335;6;0;514;924;943;931;928;
2017-04-17;11:23:29:2994;8345;6;0;515;923;942;930;928;
2017-04-17;11:23:29:2994;8355;6;0;516;922;942;930;930;
2017-04-17;11:23:29:2994;8365;5;0;516;921;943;930;931;
2017-04-17;11:23:29:3165;8375;6;0;516;920;942;930;931;
2017-04-17;11:23:29:3370;8385;5;0;516;920;943;929;931;
2017-04-17;11:23:29:3370;8395;4;0;516;920;943;929;932;
2017-04-17;11:23:29:3541;8406;3;0;517;919;943;928;932;
2017-04-17;11:23:29:3542;8416;4;0;517;918;943;927;932;
2017-04-17;11:23:29:3835;8426;4;0;517;918;944;927;932;
2017-04-17;11:23:29:3835;8436;5;0;515;917;944;927;933;
2017-04-17;11:23:29:3835;8446;4;0;514;915;943;925;933;
2017-04-17;11:23:29:4010;8456;5;0;514;915;944;926;934;
2017-04-17;11:23:29:4010;8466;4;0;513;913;944;925;933;
2017-04-17;11:23:29:4175;8476;4;0;512;912;944;925;934;
2017-04-17;11:23:29:4371;8486;3;0;512;910;943;924;934;
2017-04-17;11:23:29:4371;8496;4;0;513;908;944;924;935;
2017-04-17;11:23:29:4672;8506;4;0;513;906;944;924;935;
2017-04-17;11:23:29:4672;8516;5;0;514;904;944;924;936;
2017-04-17;11:23:29:4672;8526;4;0;513;901;944;924;937;
2017-04-17;11:23:29:4673;8536;6;0;514;900;944;923;937;
2017-04-17;11:23:29:4847;8546;5;0;515;897;944;924;938;
2017-04-17;11:23:29:5051;8556;7;0;515;896;944;923;938;
2017-04-17;11:23:29:5051;8566;5;0;516;894;943;923;938;
2017-04-17;11:23:29:5306;8576;6;0;516;893;944;922;938;
2017-04-17;11:23:29:5307;8586;4;0;517;893;944;922;938;
2017-04-17;11:23:29:5307;8596;5;0;517;893;943;922;938;
2017-04-17;11:23:29:5544;8606;5;0;516;894;943;921;938;
2017-04-17;11:23:29:5545;8616;6;0;514;895;944;921;938;
2017-04-17;11:23:29:5719;8626;5;0;514;895;943;921;938;
2017-04-17;11:23:29:5719;8636;7;0;515;897;944;921;938;
2017-04-17;11:23:29:5988;8646;6;0;516;897;943;921;938;
2017-04-17;11:23:29:5988;8656;6;0;517;899;944;921;938;
2017-04-17;11:23:29:5988;8666;5;0;517;899;943;921;937;
2017-04-17;11:23:29:6196;8676;6;0;516;900;943;921;937;
2017-04-17;11:23:29:6197;8686;5;0;516;901;943;921;937;
2017-04-17;11:23:29:6374;8696;5;0;516;903;943;922;937;
2017-04-17;11:23:29:6531;8706;4;0;515;904;943;922;937;
2017-04-17;11:23:29:6532;8716;5;0;516;904;942;922;936;
2017-04-17;11:23:29:6831;8726;4;0;515;906;943;923;937;
2017-04-17;11:23:29:6831;8736;5;0;516;906;942;923;937;
2017-04-17;11:23:29:6831;8747;5;0;517;906;942;923;937;
2017-04-17;11:23:29:7004;8757;6;0;517;906;942;924;936;
2017-04-17;11:23:29:7004;8767;5;0;515;907;941;924;936;
2017-04-17;11:23:29:7218;8777;6;0;514;907;941;925;937;
2017-04-17;11:23:29:7219;8787;5;0;512;907;941;925;937;
2017-04-17;11:23:29:7466;8797;6;0;512;906;941;925;937;
2017-04-17;11:23:29:7467;8807;5;0;514;906;940;925;936;
2017-04-17;11:23:29:7677;8817;6;0;515;906;940;926;936;
2017-04-17;11:23:29:7678;8827;5;0;517;906;939;926;936;
2017-04-17;11:23:29:7851;8837;6;0;517;906;939;926;936;
2017-04-17;11:23:29:7852;8847;6;0;517;906;939;927;936;
2017-04-17;11:23:29:8022;8857;6;967;518;906;939;927;936;
2017-04-17;11:23:29:8348;8867;4;0;519;906;939;928;936;
2017-04-17;11:23:29:8348;8877;5;0;518;905;938;927;936;
2017-04-17;11:23:29:8348;8887;4;0;519;906;939;928;936;
2017-04-17;11:23:29:8348;8897;5;0;519;906;939;927;936;
2017-04-17;11:23:29:8524;8907;4;0;518;907;939;928;936;
2017-04-17;11:23:29:8524;8918;5;0;516;907;939;928;936;
2017-04-17;11:23:29:8692;8928;4;0;516;907;939;927;936;
2017-04-17;11:23:29:8986;8938;4;0;515;908;939;927;936;
2017-04-17;11:23:29:8986;8948;4;0;514;908;940;927;936;
2017-04-17;11:23:29:8986;8958;5;0;516;908;940;927;935;
2017-04-17;11:23:29:9196;8968;5;0;516;908;940;927;936;
2017-04-17;11:23:29:9196;8978;5;0;517;909;940;927;935;
2017-04-17;11:23:29:9375;8988;4;0;517;909;940;927;935;
2017-04-17;11:23:29:9376;8998;4;0;517;909;940;926;935;
2017-04-17;11:23:29:9538;9008;4;0;515;909;940;927;935;
2017-04-17;11:23:29:9538;9018;4;0;514;908;940;927;935;
2017-04-17;11:23:29:9829;9028;4;0;513;908;940;926;935;
2017-04-17;11:23:29:9829;9038;4;0;511;908;940;927;936;
2017-04-17;11:23:29:9829;9048;4;0;513;907;940;927;936;
2017-04-17;11:23:30:0004;9058;5;0;513;907;940;927;936;
2017-04-17;11:23:30:0217;9068;5;0;512;906;940;927;936;
2017-04-17;11:23:30:0218;9078;5;0;512;905;940;928;937;
2017-04-17;11:23:30:0218;9088;5;0;513;903;940;928;937;
2017-04-17;11:23:30:0509;9098;5;0;515;901;940;928;937;
2017-04-17;11:23:30:0509;9108;5;0;516;900;940;928;937;
2017-04-17;11:23:30:0688;9118;5;0;517;898;940;927;937;
2017-04-17;11:23:30:0688;9128;4;0;519;897;940;927;937;
2017-04-17;11:23:30:0856;9138;4;0;520;896;939;928;937;
2017-04-17;11:23:30:0857;9148;4;0;521;895;940;928;937;
2017-04-17;11:23:30:1151;9158;5;0;521;895;940;928;937;
2017-04-17;11:23:30:1152;9168;5;0;519;895;940;927;937;
2017-04-17;11:23:30:1152;9178;6;0;519;895;940;927;937;
2017-04-17;11:23:30:1362;9188;4;0;517;895;940;927;937;
2017-04-17;11:23:30:1362;9198;5;0;516;895;940;927;937;
2017-04-17;11:23:30:1536;9208;4;0;513;894;940;927;937;
2017-04-17;11:23:30:1536;9218;4;0;512;894;940;927;937;
2017-04-17;11:23:30:1823;9228;4;0;513;894;939;927;937;
2017-04-17;11:23:30:1823;9238;5;0;513;894;939;927;937;
2017-04-17;11:23:30:1999;9248;5;0;513;894;939;927;937;
2017-04-17;11:23:30:1999;9259;5;0;511;894;939;927;937;
2017-04-17;11:23:30:2216;9269;4;0;511;894;939;928;937;
2017-04-17;11:23:30:2217;9279;6;0;512;894;939;928;937;
2017-04-17;11:23:30:2511;9289;5;0;513;894;939;928;937;
2017-04-17;11:23:30:2511;9299;5;0;513;894;938;928;937;
2017-04-17;11:23:30:2511;9309;6;0;515;894;938;928;937;
2017-04-17;11:23:30:2682;9319;5;0;515;895;938;928;937;
2017-04-17;11:23:30:2682;9329;5;0;515;895;938;929;938;
2017-04-17;11:23:30:2865;9339;6;0;516;894;937;929;937;
2017-04-17;11:23:30:2865;9349;5;0;516;895;937;930;938;
2017-04-17;11:23:30:3150;9359;5;500;516;895;937;930;938;
2017-04-17;11:23:30:3150;9369;5;0;516;894;937;930;938;
2017-04-17;11:23:30:3150;9379;5;0;516;894;937;930;938;
2017-04-17;11:23:30:3355;9389;5;0;516;894;936;930;938;
2017-04-17;11:23:30:3355;9399;5;0;514;894;936;930;938;
2017-04-17;11:23:30:3528;9409;5;0;512;894;936;930;938;
2017-04-17;11:23:30:3694;9419;4;0;511;893;936;931;938;
2017-04-17;11:23:30:3694;9430;4;0;511;893;936;931;938;
2017-04-17;11:23:30:4001;9440;4;0;511;892;936;931;938;
2017-04-17;11:23:30:4001;9450;4;0;511;892;936;931;938;
2017-04-17;11:23:30:4002;9460;4;0;512;891;936;931;938;
2017-04-17;11:23:30:4198;9470;4;0;513;891;936;931;938;
2017-04-17;11:23:30:4199;9480;4;0;513;890;936;931;938;
2017-04-17;11:23:30:4504;9490;4;0;514;891;936;931;938;
2017-04-17;11:23:30:4504;9500;5;0;515;890;936;931;938;
2017-04-17;11:23:30:4505;9510;5;0;515;890;936;931;938;
2017-04-17;11:23:30:4687;9520;5;0;515;891;936;931;937;
2017-04-17;11:23:30:4687;9530;4;0;516;891;936;931;937;
2017-04-17;11:23:30:4918;9540;6;0;517;890;936;931;937;
2017-04-17;11:23:30:4919;9550;5;0;517;890;936;931;937;
2017-04-17;11:23:32:7241;9560;5;0;518;889;935;931;937;
2017-04-17;11:23:32:7242;9570;5;0;518;888;935;931;937;
2017-04-17;11:23:32:7243;9580;5;0;518;886;935;931;937;
2017-04-17;11:23:32:7243;9590;5;0;517;885;935;931;938;
2017-04-17;11:23:32:7243;9600;6;0;518;884;935;931;938;
2017-04-17;11:23:32:7243;9610;5;0;518;883;935;931;938;
2017-04-17;11:23:32:7244;9620;5;0;518;883;935;931;938;
2017-04-17;11:23:32:7244;9630;5;0;518;882;935;932;938;
2017-04-17;11:23:32:7244;9640;4;0;519;882;935;931;938;
2017-04-17;11:23:32:7244;9650;4;0;518;882;935;932;938;
2017-04-17;11:23:32:7244;9660;5;0;518;881;934;932;938;
2017-04-17;11:23:32:7245;9670;5;0;517;880;934;932;938;
2017-04-17;11:23:32:7245;9680;5;0;516;880;934;932;938;
2017-04-17;11:23:32:7245;9690;4;0;516;881;935;932;938;
2017-04-17;11:23:32:7245;9700;5;0;517;880;934;932;938;
2017-04-17;11:23:32:7246;9710;4;0;516;881;935;932;938;
2017-04-17;11:23:32:7246;9720;5;0;515;881;935;931;938;
2017-04-17;11:23:32:7246;9730;5;0;515;881;935;932;938;
2017-04-17;11:23:32:7246;9740;5;0;515;881;935;931;938;
2017-04-17;11:23:32:7246;9750;5;0;514;882;935;931;938;
2017-04-17;11:23:32:7247;9760;4;0;513;881;935;931;938;
2017-04-17;11:23:32:7247;9771;4;0;513;882;935;931;938;
2017-04-17;11:23:32:7247;9781;4;0;511;882;935;931;938;
2017-04-17;11:23:32:7247;9791;5;0;509;882;935;931;938;
2017-04-17;11:23:32:7247;9801;4;0;508;881;935;930;938;
2017-04-17;11:23:32:7248;9811;5;0;508;880;936;930;939;
2017-04-17;11:23:32:7248;9821;4;0;507;880;936;930;938;
2017-04-17;11:23:32:7248;9831;5;0;507;879;936;930;939;
2017-04-17;11:23:32:7248;9841;5;0;507;878;936;930;938;
2017-04-17;11:23:32:7248;9851;6;0;507;878;936;930;939;
2017-04-17;11:23:32:7249;9861;6;0;507;877;936;929;939;
2017-04-17;11:23:32:7249;9871;6;0;508;876;937;930;939;
2017-04-17;11:23:32:8983;9881;7;0;509;876;937;929;939;
2017-04-17;11:23:32:8983;9891;7;0;509;875;937;930;939;
2017-04-17;11:23:32:8984;9901;6;0;510;873;937;929;939;
2017-04-17;11:23:32:8984;9911;6;0;509;873;937;930;939;
2017-04-17;11:23:32:8984;9921;5;0;509;873;937;930;939;
2017-04-17;11:23:32:8985;9931;6;0;509;873;937;930;939;
2017-04-17;11:23:32:8985;9942;6;0;509;874;936;930;939;
2017-04-17;11:23:32:8985;9952;6;0;510;875;937;930;939;
2017-04-17;11:23:32:8986;9962;5;0;509;875;936;930;939;
2017-04-17;11:23:32:8986;9972;5;0;510;876;937;930;939;
2017-04-17;11:23:32:8987;9982;6;0;511;877;936;930;939;
2017-04-17;11:23:32:8987;9992;6;0;512;878;936;930;939;
2017-04-17;11:23:32:8988;10002;5;0;514;879;936;930;939;
2017-04-17;11:23:32:8988;10012;5;0;515;880;936;930;939;
2017-04-17;11:23:32:8989;10022;4;0;518;880;936;930;939;
2017-04-17;11:23:32:8989;10032;4;0;518;881;936;930;939;
2017-04-17;11:23:32:8990;10042;4;0;517;881;936;930;939;
2017-04-17;11:23:32:8990;10052;4;0;517;881;936;930;939;
2017-04-17;11:23:32:8991;10062;4;0;516;881;936;931;939;
2017-04-17;11:23:32:8992;10072;5;0;516;881;936;931;939;
2017-04-17;11:23:32:8993;10082;4;0;516;881;936;931;939;
2017-04-17;11:23:32:8993;10092;4;0;516;881;935;931;939;
2017-04-17;11:23:32:8994;10102;4;0;517;880;935;931;938;
2017-04-17;11:23:32:8995;10112;4;752;520;878;935;931;939;
2017-04-17;11:23:32:8995;10122;4;0;520;875;934;931;939;
2017-04-17;11:23:32:8996;10132;4;0;522;873;934;932;939;
2017-04-17;11:23:32:8997;10142;4;0;521;870;934;931;939;
2017-04-17;11:23:32:8997;10152;3;0;519;868;934;931;939;
2017-04-17;11:23:32:8998;10162;4;0;520;866;933;931;939;
2017-04-17;11:23:32:8998;10172;5;0;520;865;934;932;940;
2017-04-17;11:23:32:8999;10182;6;0;519;861;933;931;939;
2017-04-17;11:23:32:9329;10192;5;0;520;860;934;932;940;
2017-04-17;11:23:32:9330;10202;5;0;519;857;933;932;940;
2017-04-17;11:23:32:9330;10212;4;0;518;856;933;932;940;
2017-04-17;11:23:32:9330;10222;4;0;517;853;933;931;940;
2017-04-17;11:23:32:9330;10232;5;0;517;852;934;932;940;
2017-04-17;11:23:32:9331;10242;5;0;517;851;934;931;940;
2017-04-17;11:23:32:9331;10252;6;0;517;851;934;932;940;
2017-04-17;11:23:32:9331;10262;5;0;516;852;934;931;940;
2017-04-17;11:23:32:9331;10272;5;0;517;854;935;931;940;
2017-04-17;11:23:32:9331;10283;6;0;517;854;934;930;940;
2017-04-17;11:23:32:9332;10293;6;0;515;855;935;930;940;
2017-04-17;11:23:32:9334;10303;5;0;514;856;935;930;939;
2017-04-17;11:23:32:9334;10313;7;0;513;859;935;930;940;
2017-04-17;11:23:32:9335;10323;5;0;513;859;935;930;940;
2017-04-17;11:23:32:9335;10333;6;0;512;860;935;930;940;
2017-04-17;11:23:32:9335;10343;6;0;513;859;935;930;940;
2017-04-17;11:23:32:9335;10353;7;0;513;861;935;931;940;
2017-04-17;11:23:32:9335;10363;5;0;513;860;935;930;940;
2017-04-17;11:23:32:9335;10373;6;0;513;859;935;931;940;
2017-04-17;11:23:32:9336;10383;6;0;512;859;935;931;940;
2017-04-17;11:23:32:9336;10393;6;0;512;860;935;930;940;
2017-04-17;11:23:32:9336;10403;6;0;513;860;935;931;940;
2017-04-17;11:23:32:9336;10413;6;0;513;860;935;931;940;
2017-04-17;11:23:32:9337;10423;7;0;513;859;935;931;940;
2017-04-17;11:23:32:9338;10433;7;0;514;859;934;932;940;
2017-04-17;11:23:32:9338;10443;7;0;515;859;934;931;940;
2017-04-17;11:23:32:9338;10454;8;0;516;858;934;931;940;
2017-04-17;11:23:32:9338;10464;6;0;516;854;934;932;940;
2017-04-17;11:23:32:9338;10474;7;0;516;854;934;932;941;
2017-04-17;11:23:32:9339;10484;6;0;515;852;933;932;940;
2017-04-17;11:23:32:9339;10494;6;0;515;854;934;933;940;
2017-04-17;11:23:32:9640;10504;6;0;514;853;933;932;940;
2017-04-17;11:23:32:9640;10514;7;0;514;853;933;932;940;
2017-04-17;11:23:32:9640;10524;6;0;514;854;933;931;940;
2017-04-17;11:23:32:9641;10534;7;0;514;854;934;932;940;
2017-04-17;11:23:32:9641;10544;7;0;515;853;933;932;940;
2017-04-17;11:23:32:9641;10554;7;0;516;855;933;932;940;
2017-04-17;11:23:32:9641;10564;6;0;514;855;933;932;940;
2017-04-17;11:23:32:9641;10574;7;0;514;854;933;932;940;
2017-04-17;11:23:32:9642;10584;6;0;514;855;932;932;940;
2017-04-17;11:23:32:9642;10594;7;0;514;855;933;932;940;
2017-04-17;11:23:32:9642;10604;6;0;513;854;932;933;940;
2017-04-17;11:23:32:9642;10614;7;0;512;855;933;932;940;
2017-04-17;11:23:32:9642;10624;6;0;514;854;933;932;940;
2017-04-17;11:23:32:9642;10634;7;0;514;854;933;933;940;
2017-04-17;11:23:32:9643;10644;6;0;513;851;933;933;940;
2017-04-17;11:23:32:9643;10654;6;0;513;850;933;932;940;
2017-04-17;11:23:32:9643;10664;5;0;512;846;934;932;940;
2017-04-17;11:23:32:9643;10674;7;0;512;843;934;932;940;
2017-04-17;11:23:32:9643;10684;5;0;511;841;933;932;940;
2017-04-17;11:23:32:9643;10694;6;0;511;841;934;932;941;
2017-04-17;11:23:32:9643;10704;5;0;511;841;934;931;941;
2017-04-17;11:23:32:9644;10714;7;0;511;842;934;932;941;
2017-04-17;11:23:32:9644;10724;6;0;509;843;934;931;941;
2017-04-17;11:23:32:9644;10734;6;0;510;845;935;932;941;
2017-04-17;11:23:32:9644;10744;6;0;511;846;935;932;940;
2017-04-17;11:23:32:9644;10754;6;0;513;848;936;932;940;
2017-04-17;11:23:32:9644;10764;5;0;514;851;936;931;941;
2017-04-17;11:23:32:9645;10774;6;0;515;852;936;931;941;
2017-04-17;11:23:32:9645;10784;5;0;514;853;936;931;940;
2017-04-17;11:23:32:9645;10795;6;0;514;856;936;931;940;
2017-04-17;11:23:32:9645;10805;5;0;513;858;936;931;940;
2017-04-17;11:23:32:9952;10815;6;0;515;860;936;931;940;
2017-04-17;11:23:32:9953;10825;5;0;515;863;936;931;939;
2017-04-17;11:23:32:9953;10835;6;0;516;866;936;930;940;
2017-04-17;11:23:32:9953;10845;5;0;517;868;936;930;940;
2017-04-17;11:23:32:9953;10855;8;0;518;870;936;930;940;
2017-04-17;11:23:32:9954;10865;6;0;516;873;936;930;939;
2017-04-17;11:23:32:9954;10875;7;0;517;876;936;931;939;
2017-04-17;11:23:32:9954;10885;5;0;517;877;936;931;939;
2017-04-17;11:23:32:9954;10895;6;0;517;880;937;931;939;
2017-04-17;11:23:32:9955;10905;4;0;516;882;937;931;938;
2017-04-17;11:23:32:9955;10915;6;0;515;884;937;930;938;
2017-04-17;11:23:32:9955;10925;6;0;514;886;937;930;938;
2017-04-17;11:23:32:9955;10935;6;0;514;888;938;930;938;
2017-04-17;11:23:32:9956;10945;6;0;510;889;938;929;937;
2017-04-17;11:23:32:9956;10955;7;0;511;890;938;929;937;
2017-04-17;11:23:32:9956;10966;6;0;511;891;938;929;937;
2017-04-17;11:23:32:9956;10976;7;0;510;891;938;929;937;
2017-04-17;11:23:32:9956;10986;5;0;509;893;938;929;937;
2017-04-17;11:23:32:9957;10996;7;0;511;894;939;929;936;
2017-04-17;11:23:32:9957;11006;6;0;511;895;938;930;936;
2017-04-17;11:23:32:9957;11016;7;0;512;896;938;930;936;
2017-04-17;11:23:32:9958;11026;6;0;512;895;938;929;936;
2017-04-17;11:23:32:9958;11036;7;0;513;895;938;930;936;
2017-04-17;11:23:32:9958;11046;5;0;513;895;938;931;936;
2017-04-17;11:23:32:9958;11056;6;0;513;894;937;930;936;
2017-04-17;11:23:32:9958;11066;5;0;513;894;937;931;936;
2017-04-17;11:23:32:9958;11076;7;0;512;893;937;931;937;
2017-04-17;11:23:32:9958;11086;5;0;513;893;937;932;936;
2017-04-17;11:23:32:9959;11096;6;0;514;892;936;932;937;
2017-04-17;11:23:32:9959;11106;5;0;513;892;936;932;936;
2017-04-17;11:23:32:9959;11116;6;0;512;891;936;932;937;
2017-04-17;11:23:33:0268;11126;4;0;513;890;936;932;937;
2017-04-17;11:23:33:0268;11136;6;0;514;890;936;933;937;
2017-04-17;11:23:33:0268;11146;5;0;515;888;936;932;938;
2017-04-17;11:23:33:0269;11156;6;0;516;889;936;932;937;
2017-04-17;11:23:33:0269;11166;5;0;516;888;936;932;938;
2017-04-17;11:23:33:0269;11176;5;0;517;888;936;932;938;
2017-04-17;11:23:33:0269;11186;4;0;517;889;936;932;938;
2017-04-17;11:23:33:0270;11196;6;0;516;889;937;932;938;
2017-04-17;11:23:33:0270;11206;4;0;515;889;937;931;938;
2017-04-17;11:23:33:0270;11216;6;0;515;890;937;931;937;
2017-04-17;11:23:33:0270;11226;5;0;514;890;937;931;937;
2017-04-17;11:23:33:0271;11236;5;0;513;889;937;930;937;
2017-04-17;11:23:33:0271;11246;5;0;513;889;937;929;937;
2017-04-17;11:23:33:0271;11256;6;0;514;891;938;930;937;
2017-04-17;11:23:33:0271;11266;5;0;513;891;938;929;937;
2017-04-17;11:23:33:0271;11276;7;0;512;892;939;929;937;
2017-04-17;11:23:33:0272;11286;6;0;510;892;938;929;937;
2017-04-17;11:23:33:0272;11296;7;0;511;892;938;928;937;
2017-04-17;11:23:33:0272;11307;5;0;510;892;938;929;938;
2017-04-17;11:23:33:0272;11317;6;0;513;891;939;929;938;
2017-04-17;11:23:33:0273;11327;5;0;513;890;938;929;938;
2017-04-17;11:23:33:0273;11337;6;0;515;891;938;929;938;
2017-04-17;11:23:33:0273;11347;5;0;516;890;938;929;938;
2017-04-17;11:23:33:0273;11357;5;0;517;890;938;930;938;
2017-04-17;11:23:33:0273;11367;5;0;517;891;938;930;938;
2017-04-17;11:23:33:0274;11377;6;0;517;891;938;930;939;
2017-04-17;11:23:33:0274;11387;5;0;516;892;938;931;938;
2017-04-17;11:23:33:0274;11397;5;0;516;893;939;931;938;
2017-04-17;11:23:33:0274;11407;4;0;515;893;938;931;938;
2017-04-17;11:23:33:0274;11417;6;0;514;894;938;931;938;
2017-04-17;11:23:33:0275;11427;4;0;513;895;938;931;938;
2017-04-17;11:23:33:0507;11437;6;0;512;896;938;930;937;
2017-04-17;11:23:33:0508;11447;5;0;512;897;938;930;937;
2017-04-17;11:23:33:0509;11457;6;0;513;897;938;931;937;
2017-04-17;11:23:33:0510;11467;4;0;514;899;938;931;936;
2017-04-17;11:23:33:0510;11478;5;0;514;898;938;931;936;
2017-04-17;11:23:33:0511;11488;4;0;513;898;938;931;936;
2017-04-17;11:23:33:0512;11498;6;0;513;899;938;931;936;
2017-04-17;11:23:33:0513;11508;5;0;513;899;938;931;936;
2017-04-17;11:23:33:0514;11518;6;0;513;899;938;931;936;
2017-04-17;11:23:33:0514;11528;6;0;513;899;938;931;937;
2017-04-17;11:23:33:0515;11538;7;0;515;898;938;931;937;
2017-04-17;11:23:33:0516;11548;5;0;516;898;938;931;937;
2017-04-17;11:23:33:0516;11558;6;0;518;897;938;931;937;
2017-04-17;11:23:33:0517;11568;5;0;518;896;938;931;937;
2017-04-17;11:23:33:0518;11578;6;1463;518;896;938;931;937;
2017-04-17;11:23:33:0519;11588;5;0;517;895;938;931;938;
2017-04-17;11:23:33:0519;11598;5;0;517;894;938;931;938;
2017-04-17;11:23:33:0520;11608;4;0;516;894;938;931;938;
2017-04-17;11:23:33:0520;11618;6;0;516;894;938;931;938;
2017-04-17;11:23:33:0520;11628;5;0;515;893;938;931;938;
2017-04-17;11:23:33:0522;11638;7;0;515;893;938;930;938;
2017-04-17;11:23:33:0522;11648;6;0;514;892;938;931;938;
2017-04-17;11:23:33:0522;11658;7;0;515;893;938;930;937;
2017-04-17;11:23:33:0522;11668;5;0;513;892;938;931;938;
2017-04-17;11:23:33:0522;11678;6;0;512;893;938;930;937;
2017-04-17;11:23:33:0523;11688;4;0;511;893;938;930;938;
2017-04-17;11:23:33:0523;11698;6;0;512;894;938;930;938;
2017-04-17;11:23:33:0523;11708;5;0;513;894;938;930;938;
2017-04-17;11:23:33:0523;11718;6;0;513;894;938;931;937;
2017-04-17;11:23:33:0523;11728;5;0;513;894;938;931;937;
2017-04-17;11:23:33:0526;11738;6;0;513;894;938;931;938;
2017-04-17;11:23:33:0818;11748;4;0;513;895;938;931;938;
2017-04-17;11:23:33:0818;11758;6;0;515;895;938;931;937;
2017-04-17;11:23:33:0818;11768;6;0;514;895;938;931;938;
2017-04-17;11:23:33:0819;11778;6;0;515;894;938;931;938;
2017-04-17;11:23:33:0819;11788;5;0;516;895;938;932;938;
2017-04-17;11:23:33:0819;11798;6;0;517;894;937;931;938;
2017-04-17;11:23:33:0820;11808;5;0;516;894;937;931;938;
2017-04-17;11:23:33:0820;11819;6;0;516;894;937;932;938;
2017-04-17;11:23:33:0820;11829;5;0;514;893;937;932;938;
2017-04-17;11:23:33:0820;11839;5;0;513;893;937;932;938;
2017-04-17;11:23:33:0820;11849;5;0;512;892;937;932;938;
2017-04-17;11:23:33:0821;11859;6;0;512;891;937;932;938;
2017-04-17;11:23:33:0821;11869;5;0;512;891;937;932;938;
2017-04-17;11:23:33:0821;11879;6;0;513;891;937;932;938;
2017-04-17;11:23:33:0821;11889;5;0;512;891;937;932;938;
2017-04-17;11:23:33:0821;11899;7;0;513;891;936;932;938;
2017-04-17;11:23:33:0822;11909;7;0;514;891;936;932;938;
2017-04-17;11:23:33:0822;11919;7;0;515;892;936;932;937;
2017-04-17;11:23:33:0822;11929;6;0;515;892;937;932;938;
2017-04-17;11:23:33:0822;11939;7;0;517;893;936;932;938;
2017-04-17;11:23:33:0822;11949;6;0;516;893;936;932;938;
2017-04-17;11:23:33:0822;11959;6;0;516;894;937;932;937;
2017-04-17;11:23:33:0823;11969;4;0;517;894;937;932;937;
2017-04-17;11:23:33:0823;11979;6;401;516;894;937;932;937;
2017-04-17;11:23:33:0823;11990;5;0;515;895;937;932;937;
2017-04-17;11:23:33:0823;12000;5;0;515;894;937;932;937;
2017-04-17;11:23:33:0823;12010;5;0;514;894;937;932;937;
2017-04-17;11:23:33:0824;12020;6;0;514;894;937;932;937;
2017-04-17;11:23:33:0824;12030;5;0;514;894;937;932;937;
2017-04-17;11:23:33:0824;12040;6;0;515;894;937;932;937;
2017-04-17;11:23:33:0825;12050;5;0;516;893;937;932;937;
2017-04-17;11:23:33:1146;12060;6;0;517;892;937;932;937;
2017-04-17;11:23:33:1147;12070;5;0;517;891;937;932;938;
2017-04-17;11:23:33:1147;12080;6;0;517;889;937;932;937;
2017-04-17;11:23:33:1147;12090;5;0;519;889;937;933;938;
2017-04-17;11:23:33:1147;12100;6;0;521;887;936;932;938;
2017-04-17;11:23:33:1147;12110;6;0;520;885;936;933;938;
2017-04-17;11:23:33:1147;12120;7;0;520;884;936;933;938;
2017-04-17;11:23:33:1148;12130;6;0;518;883;936;933;938;
2017-04-17;11:23:33:1148;12140;8;0;516;883;936;933;938;
2017-04-17;11:23:33:1148;12150;6;0;513;882;936;933;938;
2017-04-17;11:23:33:1148;12160;6;0;512;882;936;933;938;
2017-04-17;11:23:33:1148;12170;5;0;511;882;936;933;938;
2017-04-17;11:23:33:1467;12180;6;0;510;882;936;933;938;
2017-04-17;11:23:33:1467;12190;6;0;510;882;936;933;938;
2017-04-17;11:23:33:1468;12200;6;0;511;882;936;933;938;
2017-04-17;11:23:33:1468;12210;5;0;512;883;936;933;938;
2017-04-17;11:23:33:1788;12220;6;0;513;882;936;932;938;
2017-04-17;11:23:33:1788;12230;7;0;513;883;936;933;938;
2017-04-17;11:23:33:1788;12240;7;0;514;882;936;933;938;
2017-04-17;11:23:33:1962;12250;6;0;513;882;936;933;938;
2017-04-17;11:23:33:1962;12260;7;0;514;882;936;932;938;
2017-04-17;11:23:33:2342;12270;6;0;515;882;936;933;938;
2017-04-17;11:23:33:2343;12280;6;0;514;882;936;933;938;
2017-04-17;11:23:33:2343;12290;5;0;514;882;937;933;938;
2017-04-17;11:23:33:2665;12300;5;0;514;882;936;933;938;
2017-04-17;11:23:33:2666;12310;5;0;513;882;936;933;938;
2017-04-17;11:23:33:2666;12320;6;0;513;882;936;933;938;
2017-04-17;11:23:33:2666;12331;5;0;514;882;936;933;938;
2017-04-17;11:23:33:2956;12341;6;0;514;883;937;933;938;
2017-04-17;11:23:33:2956;12351;5;0;514;883;937;933;938;
2017-04-17;11:23:33:3180;12361;6;0;513;883;936;933;938;
2017-04-17;11:23:33:3181;12371;6;0;511;884;937;933;938;
